instance_id	structure_id	logical_unit_id	physical_unit_id	patient_id	block_id	physical_specimen_id	gt_source_id	gt_definition_modality	gt_geometry_locator	boundary_uncertainty	confirmation_status	allowed_use	forbidden_use
TLS::HEISER::7319_2_HTA11_08622_A::comp02	TLS	HTAN_VANDERBILT_CRC	HTAN::7319_AS_2_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::42db69b0c0fe9511	HTAN_VANDERBILT_CRC::BLOCK::9ef322c74b6af968		HEISER_PATHOLOGY::7319_2_HTA11_08622_A::TLS_FOLLICLE	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/7319_2_pathology_annotation.csv#pathology_annotation=lymphoid_follicle	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	NONCONFIRMATORY_CONTEXT_PRENEOPLASTIC	discovery and context reference only	confirmatory claims, training, validation, localization benchmarks
TLS::HEISER::7319_2_HTA11_08622_A::comp03	TLS	HTAN_VANDERBILT_CRC	HTAN::7319_AS_2_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::42db69b0c0fe9511	HTAN_VANDERBILT_CRC::BLOCK::9ef322c74b6af968		HEISER_PATHOLOGY::7319_2_HTA11_08622_A::TLS_FOLLICLE	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/7319_2_pathology_annotation.csv#pathology_annotation=lymphoid_follicle	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	NONCONFIRMATORY_CONTEXT_PRENEOPLASTIC	discovery and context reference only	confirmatory claims, training, validation, localization benchmarks
TLS::HEISER::7319_2_HTA11_08622_A::comp04	TLS	HTAN_VANDERBILT_CRC	HTAN::7319_AS_2_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::42db69b0c0fe9511	HTAN_VANDERBILT_CRC::BLOCK::9ef322c74b6af968		HEISER_PATHOLOGY::7319_2_HTA11_08622_A::TLS_FOLLICLE	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/7319_2_pathology_annotation.csv#pathology_annotation=lymphoid_follicle	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	NONCONFIRMATORY_CONTEXT_PRENEOPLASTIC	discovery and context reference only	confirmatory claims, training, validation, localization benchmarks
TLS::HEISER::7319_2_HTA11_08622_A::comp05	TLS	HTAN_VANDERBILT_CRC	HTAN::7319_AS_2_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::42db69b0c0fe9511	HTAN_VANDERBILT_CRC::BLOCK::9ef322c74b6af968		HEISER_PATHOLOGY::7319_2_HTA11_08622_A::TLS_FOLLICLE	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/7319_2_pathology_annotation.csv#pathology_annotation=lymphoid_follicle	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	NONCONFIRMATORY_CONTEXT_PRENEOPLASTIC	discovery and context reference only	confirmatory claims, training, validation, localization benchmarks
TLS::HEISER::8270_2_HTA11_10711::comp01	TLS	HTAN_VANDERBILT_CRC	HTAN::8270_AS_2_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::07dc676d92f9d153	HTAN_VANDERBILT_CRC::BLOCK::001325fc9c03672f		HEISER_PATHOLOGY::8270_2_HTA11_10711::TLS_FOLLICLE	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/8270_2_pathology_annotation.csv#pathology_annotation=lymphoid_follicle	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	NONCONFIRMATORY_CONTEXT_PRENEOPLASTIC	discovery and context reference only	confirmatory claims, training, validation, localization benchmarks
TLS::HEISER::8270_2_HTA11_10711::comp02	TLS	HTAN_VANDERBILT_CRC	HTAN::8270_AS_2_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::07dc676d92f9d153	HTAN_VANDERBILT_CRC::BLOCK::001325fc9c03672f		HEISER_PATHOLOGY::8270_2_HTA11_10711::TLS_FOLLICLE	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/8270_2_pathology_annotation.csv#pathology_annotation=lymphoid_follicle	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	NONCONFIRMATORY_CONTEXT_PRENEOPLASTIC	discovery and context reference only	confirmatory claims, training, validation, localization benchmarks
TLS::HEISER::8270_2_HTA11_10711::comp03	TLS	HTAN_VANDERBILT_CRC	HTAN::8270_AS_2_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::07dc676d92f9d153	HTAN_VANDERBILT_CRC::BLOCK::001325fc9c03672f		HEISER_PATHOLOGY::8270_2_HTA11_10711::TLS_FOLLICLE	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/8270_2_pathology_annotation.csv#pathology_annotation=lymphoid_follicle	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	NONCONFIRMATORY_CONTEXT_PRENEOPLASTIC	discovery and context reference only	confirmatory claims, training, validation, localization benchmarks
TLS::HEISER::8578_4_SR00001::comp01	TLS	HTAN_VANDERBILT_CRC	HTAN::8578_AS_4_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::3e050f81f3d36d48	HTAN_VANDERBILT_CRC::BLOCK::550b83604599573d		HEISER_PATHOLOGY::8578_4_SR00001::TLS_FOLLICLE	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/8578_4_pathology_annotation.csv#pathology_annotation=lymphoid_follicle	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	NONCONFIRMATORY_CONTEXT_NORMAL_MUCOSA	discovery and context reference only	confirmatory claims, training, validation, localization benchmarks
TLS::HEISER::8578_4_SR00001::comp02	TLS	HTAN_VANDERBILT_CRC	HTAN::8578_AS_4_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::3e050f81f3d36d48	HTAN_VANDERBILT_CRC::BLOCK::550b83604599573d		HEISER_PATHOLOGY::8578_4_SR00001::TLS_FOLLICLE	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/8578_4_pathology_annotation.csv#pathology_annotation=lymphoid_follicle	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	NONCONFIRMATORY_CONTEXT_NORMAL_MUCOSA	discovery and context reference only	confirmatory claims, training, validation, localization benchmarks
TLS::HEISER::8578_4_SR00001::comp03	TLS	HTAN_VANDERBILT_CRC	HTAN::8578_AS_4_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::3e050f81f3d36d48	HTAN_VANDERBILT_CRC::BLOCK::550b83604599573d		HEISER_PATHOLOGY::8578_4_SR00001::TLS_FOLLICLE	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/8578_4_pathology_annotation.csv#pathology_annotation=lymphoid_follicle	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	NONCONFIRMATORY_CONTEXT_NORMAL_MUCOSA	discovery and context reference only	confirmatory claims, training, validation, localization benchmarks
TLS::HEISER::8578_4_SR00001::comp04	TLS	HTAN_VANDERBILT_CRC	HTAN::8578_AS_4_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::3e050f81f3d36d48	HTAN_VANDERBILT_CRC::BLOCK::550b83604599573d		HEISER_PATHOLOGY::8578_4_SR00001::TLS_FOLLICLE	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/8578_4_pathology_annotation.csv#pathology_annotation=lymphoid_follicle	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	NONCONFIRMATORY_CONTEXT_NORMAL_MUCOSA	discovery and context reference only	confirmatory claims, training, validation, localization benchmarks
TLS::HEISER::8578_4_SR00001::comp05	TLS	HTAN_VANDERBILT_CRC	HTAN::8578_AS_4_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::3e050f81f3d36d48	HTAN_VANDERBILT_CRC::BLOCK::550b83604599573d		HEISER_PATHOLOGY::8578_4_SR00001::TLS_FOLLICLE	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/8578_4_pathology_annotation.csv#pathology_annotation=lymphoid_follicle	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	NONCONFIRMATORY_CONTEXT_NORMAL_MUCOSA	discovery and context reference only	confirmatory claims, training, validation, localization benchmarks
TLS::HEISER::8899_5_SG00003::comp01	TLS	HTAN_VANDERBILT_CRC	HTAN::8899_AS_5_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::a29ba9b1cd4cf508	HTAN_VANDERBILT_CRC::BLOCK::82a08620f0e78dfd		HEISER_PATHOLOGY::8899_5_SG00003::TLS_FOLLICLE	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/8899_5_pathology_annotation.csv#pathology_annotation=lymphoid_follicle	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TLS::HEISER::8899_6_SG00003::comp01	TLS	HTAN_VANDERBILT_CRC	HTAN::8899_AS_6_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::a29ba9b1cd4cf508	HTAN_VANDERBILT_CRC::BLOCK::82a08620f0e78dfd		HEISER_PATHOLOGY::8899_6_SG00003::TLS_FOLLICLE	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/8899_6_pathology_annotation.csv#pathology_annotation=lymphoid_follicle	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TLS::HEISER::8899_8_SG00004::comp01	TLS	HTAN_VANDERBILT_CRC	HTAN::8899_AS_8_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::286667cab598bb4a	HTAN_VANDERBILT_CRC::BLOCK::ffe26a50e15987f9		HEISER_PATHOLOGY::8899_8_SG00004::TLS_FOLLICLE	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/8899_8_pathology_annotation.csv#pathology_annotation=lymphoid_follicle	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::6723_1_WD86056::comp01	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::6723_KL_1_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::4aa571d63ab1aa20	HTAN_VANDERBILT_CRC::BLOCK::c92024d67e7094bc		HEISER_PATHOLOGY::6723_1_WD86056::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/6723_1_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::6723_1_WD86056::comp02	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::6723_KL_1_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::4aa571d63ab1aa20	HTAN_VANDERBILT_CRC::BLOCK::c92024d67e7094bc		HEISER_PATHOLOGY::6723_1_WD86056::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/6723_1_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::6723_1_WD86056::comp03	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::6723_KL_1_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::4aa571d63ab1aa20	HTAN_VANDERBILT_CRC::BLOCK::c92024d67e7094bc		HEISER_PATHOLOGY::6723_1_WD86056::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/6723_1_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::6723_1_WD86056::comp04	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::6723_KL_1_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::4aa571d63ab1aa20	HTAN_VANDERBILT_CRC::BLOCK::c92024d67e7094bc		HEISER_PATHOLOGY::6723_1_WD86056::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/6723_1_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::6723_1_WD86056::comp05	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::6723_KL_1_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::4aa571d63ab1aa20	HTAN_VANDERBILT_CRC::BLOCK::c92024d67e7094bc		HEISER_PATHOLOGY::6723_1_WD86056::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/6723_1_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::6723_2_WD86056::comp01	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::6723_KL_2_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::4aa571d63ab1aa20	HTAN_VANDERBILT_CRC::BLOCK::c92024d67e7094bc		HEISER_PATHOLOGY::6723_2_WD86056::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/6723_2_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::6723_2_WD86056::comp02	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::6723_KL_2_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::4aa571d63ab1aa20	HTAN_VANDERBILT_CRC::BLOCK::c92024d67e7094bc		HEISER_PATHOLOGY::6723_2_WD86056::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/6723_2_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::6723_2_WD86056::comp03	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::6723_KL_2_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::4aa571d63ab1aa20	HTAN_VANDERBILT_CRC::BLOCK::c92024d67e7094bc		HEISER_PATHOLOGY::6723_2_WD86056::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/6723_2_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::6723_2_WD86056::comp04	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::6723_KL_2_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::4aa571d63ab1aa20	HTAN_VANDERBILT_CRC::BLOCK::c92024d67e7094bc		HEISER_PATHOLOGY::6723_2_WD86056::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/6723_2_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::6723_3_WD86056::comp01	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::6723_KL_3_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::4aa571d63ab1aa20	HTAN_VANDERBILT_CRC::BLOCK::c92024d67e7094bc		HEISER_PATHOLOGY::6723_3_WD86056::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/6723_3_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
